gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos,province,provinceCode,district,districtCode,village,villageCode,street,streetCode
"{""latitude"":21.5570161111,""longitude"":105.853893056}",,3804559760522417,Mầm non tư thục Hoa Phượng Đỏ,,"Phú Xá, P. Phú Xá, Thành phố Thái Nguyên, T. Thái Nguyên",Giáo dục,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20121119/p1_13532953267893690417098a5c415d325b99c826f8e46d.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20121119/p1_13532953267893690417098a5c415d325b99c826f8e46d.jpg,,(84-280) 3 609 744; (84-98) 2 720 907,,,,0,[],Thái Nguyên,thai-nguyen,Thành phố Thái Nguyên,thanh-pho-thai-nguyen,Phường Phú Xá,phuong-phu-xa,Phú Xá,phu-xa
"{""latitude"":21.556545,""longitude"":105.853545}",,24332473621036146,Trường THCS Phú Xá,,"P. Phú Xá, Thành phố Thái Nguyên, T. Thái Nguyên",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-280) 3 847 053,,,,0,[],Thái Nguyên,thai-nguyen,Thành phố Thái Nguyên,thanh-pho-thai-nguyen,Phường Phú Xá,phuong-phu-xa,T. Thái Nguyên,t.-thai-nguyen
"{""latitude"":20.8274605,""longitude"":105.790095}",,795686503589902,Trường mầm non Hồng Dương,,"Xã Hồng Dương, H. Thanh Oai, Tp. Hà Nội",Giáo dục,5.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 66 596 601,mnhongduong-to@hanoiedu.vn,,,1,[],Hà Nội,ha-noi,Huyện Thanh Oai,huyen-thanh-oai,Xã Hồng Dương,xa-hong-duong,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":21.556111,""longitude"":105.924167}",,11236906231036487,Trường THCS Bàn Đạt,,"Xã Bàn Đạt, H. Phú Bình, T. Thái Nguyên",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,c2bandat.phongpb@thainguyen.edu.vn,,,0,[],Thái Nguyên,thai-nguyen,Huyện Phú Bình,huyen-phu-binh,Xã Bàn Đạt,xa-ban-dat,T. Thái Nguyên,t.-thai-nguyen
"{""latitude"":20.8280899,""longitude"":104.594972}",,6079463841040042,Trường THCS Mường Sang,,"Tiểu khu 2, Xã Mường Sang, H. Mộc Châu, T. Sơn La",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-22)3 867 003,,,,0,[],Sơn La,son-la,Huyện Mộc Châu,huyen-moc-chau,Xã Mường Sang,xa-muong-sang,Tiểu khu 2,tieu-khu-2
"{""latitude"":20.827528,""longitude"":105.897004}",,2435993228594261,Trường THCS Lê Lợi,,"Xã Lê Lợi, H. Thường Tín, Tp. Hà Nội",Giáo dục,5.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 33 953 099,c2leloi-tht@hanoiedu.vn,,,1,[],Hà Nội,ha-noi,Huyện Thường Tín,huyen-thuong-tin,Xã Lê Lợi,xa-le-loi,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.8274482,""longitude"":104.637651}",,29870795791040038,Trường THCS Đông Sang,,"Xã Đông Sang, H. Mộc Châu, T. Sơn La",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-22) 3 867 767,,,,0,[],Sơn La,son-la,Huyện Mộc Châu,huyen-moc-chau,Xã Đông Sang,xa-dong-sang,T. Sơn La,t.-son-la
"{""latitude"":20.099342,""longitude"":105.265417}",,39081292731035232,Trường tiểu học Giao An,,"Xã Giao An, H. Lang Chánh, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Lang Chánh,huyen-lang-chanh,Xã Giao An,xa-giao-an,T. Thanh Hóa,t.-thanh-hoa
"{""latitude"":21.55786,""longitude"":105.284325}",,23529512531035464,Trường THPT Kim Xuyên,,"Thôn Kim Xuyên, Xã Hồng Lạc, H. Sơn Dương, T. Tuyên Quang",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-27) 3 832 110,,,,0,[],Tuyên Quang,tuyen-quang,Huyện Sơn Dương,huyen-son-duong,Xã Hồng Lạc,xa-hong-lac,Thôn Kim Xuyên,thon-kim-xuyen
"{""latitude"":21.557855,""longitude"":105.28433}",,28974283951035396,Trường THCS Hồng Lạc,,"Thôn Kim Xuyên, Xã Hồng Lạc, H. Sơn Dương, T. Tuyên Quang",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Tuyên Quang,tuyen-quang,Huyện Sơn Dương,huyen-son-duong,Xã Hồng Lạc,xa-hong-lac,Thôn Kim Xuyên,thon-kim-xuyen
"{""latitude"":20.828392,""longitude"":106.565302}",,2679391717589906,Trường tiểu học An Tiến,,"Xã An Tiến, H. An Lão, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-31) 3 872 388,,,,0,[],Hải Phòng,hai-phong,Huyện An Lão,huyen-an-lao,Xã An Tiến,xa-an-tien,Tp. Hải Phòng,tp.-hai-phong
"{""latitude"":20.0999459,""longitude"":105.419852}",,27457995311035994,Trường Tiểu học Ngọc Liên,,"Thôn 5, Xã Ngọc Liên, H. Ngọc Lặc, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Ngọc Lặc,huyen-ngoc-lac,Xã Ngọc Liên,xa-ngoc-lien,Thôn 5,thon-5
"{""latitude"":20.0999459,""longitude"":105.419852}",,26913424241035961,Trường THCS Ngọc Liên,,"Thôn 7, Xã Ngọc Liên, H. Ngọc Lặc, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-37) 3 572 326,haminhnguyenngoc@gmail.com,,,0,[],Thanh Hóa,thanh-hoa,Huyện Ngọc Lặc,huyen-ngoc-lac,Xã Ngọc Liên,xa-ngoc-lien,Thôn 7,thon-7
"{""latitude"":20.8288227778,""longitude"":105.342663889}",,4163120879493522,Trường mầm non Tân Thịnh A,,"31, Lý Nam Đế, P. Tân Thịnh, Thành phố Hòa Bình, T. Hòa Bình",Giáo dục,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20121030/p1_1351567564306d6f73d56e3ae01c938605a3a01a0383a.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20121030/p1_1351567564306d6f73d56e3ae01c938605a3a01a0383a.jpg,,(84-218) 3 854 652,,,,0,[],Hòa Bình,hoa-binh,Thành phố Hòa Bình,thanh-pho-hoa-binh,Phường Tân Thịnh,phuong-tan-thinh,Lý Nam Đế,ly-nam-de
"{""latitude"":20.82925224,""longitude"":106.6578064}",,3783320652795594,Mầm non Tân Sao Mai,,"465, Trường Chinh, Q. Kiến An, Tp. Hải Phòng",Giáo dục,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20140616/1891-c4b02b631bf5f1be68282df4abcc92f2.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20140616/1891-c4b02b631bf5f1be68282df4abcc92f2.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Kiến An,quan-kien-an,Lãm Khê,lam-khe,Trường Chinh,truong-chinh
"{""latitude"":20.828872,""longitude"":106.665756}",,318451794549400,Trường cao đẳng nghề Duyên Hải,,"156/109, Trường Chinh, Q. Kiến An, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-31) 3 691 037; (84-31) 3 778 228,info@duyenhai.edu.vn,,http://duyenhai.edu.vn/,0,[],Hải Phòng,hai-phong,Quận Kiến An,quan-kien-an,Mỹ Khê,my-khe,Trường Chinh,truong-chinh
"{""latitude"":20.82957458,""longitude"":106.67722321}",,724179161840258,Trường trung cấp nghiệp vụ và công nghệ,,"15, Khúc Thừa Dụ, Q. Lê Chân, Tp. Hải Phòng",Giáo dục,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20140704/2316-c86604cb3d86881531293c2293be3181.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20140704/2316-c86604cb3d86881531293c2293be3181.jpg,,(84-31) 3 651 365,,,,0,[],Hải Phòng,hai-phong,Quận Lê Chân,quan-le-chan,Quán Sỏi,quan-soi,Khúc Thừa Dụ,khuc-thua-du
"{""latitude"":20.82968712,""longitude"":106.68939972}",,3058498640840208,Only Speaking center,,"284A, Trại Lẻ, Q. Lê Chân, Tp. Hải Phòng",Giáo dục,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20140704/2321-efeaf1f93051b01896d68182e7444ea6.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20140704/2321-efeaf1f93051b01896d68182e7444ea6.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Lê Chân,quan-le-chan,Đường Thuyết,duong-thuyet,Trại Lẻ,trai-le
"{""latitude"":20.82976913,""longitude"":106.6940155}",,596809561840573,Trung tâm đào tạo và chuyển giao công nghệ - Trường cao đẳng nghề thủy sản miền Bắc,,"804, Thiên Lôi, P. Vĩnh Niệm, Q. Lê Chân, Tp. Hải Phòng",Giáo dục,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20140704/2336-1e87874b3acb44b38d557a9327c1bba3.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20140704/2336-1e87874b3acb44b38d557a9327c1bba3.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Lê Chân,quan-le-chan,Phường Vĩnh Niệm,phuong-vinh-niem,Thiên Lôi,thien-loi
"{""latitude"":20.82950401,""longitude"":106.70761871}",,4251297953802078,"Trung tâm du học, đào tạo tiếng Nhật",,"10 ngõ 373, Ngô Gia Tự, P. Đằng Lâm, Q. Hải An, Tp. Hải Phòng",Giáo dục,0.0,,//poipic2.coccoc.com/80x80/poi/previews/20140618/1915-d75e2a773c06e6a5ae01ee7bea3c1281.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20140618/1915-d75e2a773c06e6a5ae01ee7bea3c1281.jpg,,(84-93) 6 045 389,,,,0,[],Hải Phòng,hai-phong,Quận Hải An,quan-hai-an,Phường Đằng Lâm,phuong-dang-lam,Ngô Gia Tự,ngo-gia-tu
"{""latitude"":20.82922554,""longitude"":106.71420288}",,83343854837516,Mầm non Mặt Trời Nhỏ,,"605, Ngô Gia Tự, Q. Hải An, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/20140703/2259-1f1c3189bd3d811a08c568eee716d17d.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20140703/2259-1f1c3189bd3d811a08c568eee716d17d.jpg,,(84-31) 3 557 386; (84-98) 8 688 563,,,,0,[],Hải Phòng,hai-phong,Quận Hải An,quan-hai-an,Thành Tô,thanh-to,Ngô Gia Tự,ngo-gia-tu
"{""latitude"":20.82938957,""longitude"":106.72608185}",,178652613838592,Mầm non Bi Bi,,"941-943, Ngô Gia Tự, Q. Hải An, Tp. Hải Phòng",Giáo dục,0.0,,//poipic2.coccoc.com/80x80/poi/previews/20140703/2277-8b392c3d6f28a6c31da22e04b69af3d3.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20140703/2277-8b392c3d6f28a6c31da22e04b69af3d3.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Hải An,quan-hai-an,Lương Khê 1,luong-khe-1,Ngô Gia Tự,ngo-gia-tu
"{""latitude"":20.82884026,""longitude"":106.73551178}",,2989109063838046,Trường tiểu học Nam Hải,,"50, Nam Hòa, Q. Hải An, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/20140703/2268-c45f17d26a0d6bae105d31b647466fb5.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20140703/2268-c45f17d26a0d6bae105d31b647466fb5.jpg,,(84-31) 3 976 668,info@tieuhocnamhai.com,,,0,[],Hải Phòng,hai-phong,Quận Hải An,quan-hai-an,Lũng Đông,lung-dong,Nam Hòa,nam-hoa
"{""latitude"":20.82959366,""longitude"":106.73673248}",,505166793837956,Mầm non Tuổi Thần Tiên,,"22, Nhà Thờ, Q. Hải An, Tp. Hải Phòng",Giáo dục,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20140703/2268-ae1535a010e803a352434acc6df23ea9.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20140703/2268-ae1535a010e803a352434acc6df23ea9.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Hải An,quan-hai-an,Xâm Bồ,xam-bo,Nhà Thờ,nha-tho
"{""latitude"":20.829761,""longitude"":105.586946}",,2313783478988686,Trường THCS Nam Phương Tiến B,,"Xã Nam Phương Tiến, H. Chương Mỹ, Tp. Hà Nội",Giáo dục,5.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 33 132 850,c2namphuongtienB-cm@hanoiedu.vn,,,1,[],Hà Nội,ha-noi,Huyện Chương Mỹ,huyen-chuong-my,Xã Nam Phương Tiến,xa-nam-phuong-tien,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.828308,""longitude"":105.77005}",,106308580589905,Trường mầm non Phương Trung I,,"Xã Phương Trung, H. Thanh Oai, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 33 871 226,mnphuongtrung1-to@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Huyện Thanh Oai,huyen-thanh-oai,Xã Phương Trung,xa-phuong-trung,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.828308,""longitude"":105.77005}",,3352886308589904,Trường mầm non Phương Trung II,,"Xã Phương Trung, H. Thanh Oai, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 33 590 510,mnphuongtrung2-to@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Huyện Thanh Oai,huyen-thanh-oai,Xã Phương Trung,xa-phuong-trung,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":21.5576211111,""longitude"":105.8557975}",,262555429521675,Trường mầm non Hoa Hồng,,"Dốc nguy hiểm cũ, P. Cam Giá, Thành phố Thái Nguyên, T. Thái Nguyên",Giáo dục,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20121119/p1_13532937664087d47cb08c1fca063fc93c90e5e3c9b8a9.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20121119/p1_13532937664087d47cb08c1fca063fc93c90e5e3c9b8a9.jpg,,,,,,0,[],Thái Nguyên,thai-nguyen,Thành phố Thái Nguyên,thanh-pho-thai-nguyen,Phường Cam Giá,phuong-cam-gia,Dốc nguy hiểm cũ,doc-nguy-hiem-cu
"{""latitude"":20.09923,""longitude"":105.964058}",,13817712761100727,Trường Tiểu học Yên Đồng,,"Xã Yên Đồng, H. Yên Mô, T. Ninh Bình",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-30) 3 836 070,,,,0,[],Ninh Bình,ninh-binh,Huyện Yên Mô,huyen-yen-mo,Xã Yên Đồng,xa-yen-dong,T. Ninh Bình,t.-ninh-binh
"{""latitude"":20.829113,""longitude"":104.714255}",,1473799341040030,Trường THCS 14/6,,"Tiểu khu 68, Quốc lộ 6, Tt. Nông Trường Mộc Châu, H. Mộc Châu, T. Sơn La",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-22) 3 869 371,,,,0,[],Sơn La,son-la,Huyện Mộc Châu,huyen-moc-chau,Thị trấn Nông Trường Mộc Châu,thi-tran-nong-truong-moc-chau,Quốc lộ 6,quoc-lo-6
"{""latitude"":22.287875,""longitude"":104.933101}",,29673960771040132,Trường Tiểu học Yên Thuận,,"Xã Yên Thuận, H. Hàm Yên, T. Tuyên Quang",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Tuyên Quang,tuyen-quang,Huyện Hàm Yên,huyen-ham-yen,Xã Yên Thuận,xa-yen-thuan,T. Tuyên Quang,t.-tuyen-quang
"{""latitude"":22.287875,""longitude"":104.933101}",,29964340511040121,﻿Trường THCS Yên Thuận,,"Xã Yên Thuận, H. Hàm Yên, T. Tuyên Quang",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Tuyên Quang,tuyen-quang,Huyện Hàm Yên,huyen-ham-yen,Xã Yên Thuận,xa-yen-thuan,T. Tuyên Quang,t.-tuyen-quang
"{""latitude"":21.5596649,""longitude"":103.6861217}",,935178461043400,Trường Tiểu học xã Chiềng Khoang,,"Xã Chiềng Khoang, H. Quỳnh Nhai, T. Sơn La",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Sơn La,son-la,Huyện Quỳnh Nhai,huyen-quynh-nhai,Xã Chiềng Khoang,xa-chieng-khoang,T. Sơn La,t.-son-la
"{""latitude"":21.559405,""longitude"":103.685361}",,32913761171043388,Trường THCS xã Chiềng Khoang,,"Xã Chiềng Khoang, H. Quỳnh Nhai, T. Sơn La",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Sơn La,son-la,Huyện Quỳnh Nhai,huyen-quynh-nhai,Xã Chiềng Khoang,xa-chieng-khoang,T. Sơn La,t.-son-la
"{""latitude"":20.829945,""longitude"":106.564749}",,1576981085593633,Trường trung học cơ sở An Tiến,,"Thôn An Luận, Xã An Tiến, H. An Lão, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-31) 3 572 892,,,,0,[],Hải Phòng,hai-phong,Huyện An Lão,huyen-an-lao,Xã An Tiến,xa-an-tien,Thôn An Luận,thon-an-luan
"{""latitude"":20.830681,""longitude"":106.608183}",,41403833341043060,Trường THCS Thuỷ An,,"Thôn Đạm Thủy, Xã Thủy An, Thị xã Đông Triều, T. Quảng Ninh",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-33) 3 671 648,thcsthuyan@dongtrieu.edu.vn,,,0,[],Quảng Ninh,quang-ninh,Thị xã Đông Triều,thi-xa-dong-trieu,Xã Thủy An,xa-thuy-an,Thôn Đạm Thủy,thon-dam-thuy
"{""latitude"":20.10165,""longitude"":105.414065}",,33211368411036004,Trường THPT Bắc Sơn,,"Thôn 5, Xã Ngọc Liên, H. Ngọc Lặc, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Ngọc Lặc,huyen-ngoc-lac,Xã Ngọc Liên,xa-ngoc-lien,Thôn 5,thon-5
"{""latitude"":20.83077431,""longitude"":106.6254425}",,687825955871103,Trường trung học cơ sở Hồng Thái,,"Làng Kiều Đông, Xã Hồng Thái, H. An Dương, Tp. Hải Phòng",Giáo dục,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20140722/2663-b6f364fe8087c20e4fed7c353903f140.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20140722/2663-b6f364fe8087c20e4fed7c353903f140.jpg,,,,,,0,[],Hải Phòng,hai-phong,Huyện An Dương,huyen-an-duong,Xã Hồng Thái,xa-hong-thai,Làng Kiều Đông,lang-kieu-dong
"{""latitude"":20.83037186,""longitude"":106.62705231}",,190043965871088,Trường mầm non Hồng Thái,,"Xã Hồng Thái, H. An Dương, Tp. Hải Phòng",Giáo dục,0.0,,//poipic2.coccoc.com/80x80/poi/previews/20140722/2662-b0229197a0d7651266451a2fe422cce3.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20140722/2662-b0229197a0d7651266451a2fe422cce3.jpg,,,,,,0,[],Hải Phòng,hai-phong,Huyện An Dương,huyen-an-duong,Xã Hồng Thái,xa-hong-thai,Tp. Hải Phòng,tp.-hai-phong
"{""latitude"":20.831158,""longitude"":106.625555}",,1959118814593634,Trường trung học cơ sở Hồng Thái,,"Quán Hầu, Phan Đăng Lưu, Xã Hồng Thái, H. An Dương, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-31) 3 871 367,,,,0,[],Hải Phòng,hai-phong,Huyện An Dương,huyen-an-duong,Xã Hồng Thái,xa-hong-thai,Phan Đăng Lưu,phan-dang-luu
"{""latitude"":20.8303051,""longitude"":106.65829468}",,3493390872870693,Mầm non Thỏ Ngọc,,"314, Trường Chinh, Q. Kiến An, Tp. Hải Phòng",Giáo dục,0.0,,//poipic2.coccoc.com/80x80/poi/previews/20140722/2654-3e6e93872223e27f7881e8c1a52d03e6.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20140722/2654-3e6e93872223e27f7881e8c1a52d03e6.jpg,,(84-90) 2 228 135,,,,0,[],Hải Phòng,hai-phong,Quận Kiến An,quan-kien-an,Lãm Khê,lam-khe,Trường Chinh,truong-chinh
"{""latitude"":20.83122826,""longitude"":106.6581955}",,2169946667870327,Trường trung học cơ sở Trần Hưng Đạo,,"Đường số 10, Q. Kiến An, Tp. Hải Phòng",Giáo dục,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20140721/2654-fd042e8d7e73104e71c9fa5c51182163.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20140721/2654-fd042e8d7e73104e71c9fa5c51182163.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Kiến An,quan-kien-an,Lãm Khê,lam-khe,Đường số 10,duong-so-10
"{""latitude"":20.83120346,""longitude"":106.66344452}",,716749423793288,Trường cao đẳng nghề Bắc Nam,,"243, Trường Chinh, Q. Kiến An, Tp. Hải Phòng",Giáo dục,0.0,,//poipic1.coccoc.com/80x80/poi/previews/20140612/1885-3487c6808da1c764911314219b90f102.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20140612/1885-3487c6808da1c764911314219b90f102.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Kiến An,quan-kien-an,Lãm Khê,lam-khe,Trường Chinh,truong-chinh
"{""latitude"":20.8301463889,""longitude"":106.688398611}",,3859757486839901,Trung tâm chuyên ngữ Đặng Tuấn - DTLC Campus,,"202, Đào Nhuận, Q. Lê Chân, Tp. Hải Phòng",Giáo dục,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20140704/2320-9f4b51ff42752c9da647ce6dd9183258.jpg,//poipic.coccoc.com/1000x750/poi/previews/20140704/2320-9f4b51ff42752c9da647ce6dd9183258.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Lê Chân,quan-le-chan,Đường Thuyết,duong-thuyet,Đào Nhuận,dao-nhuan
"{""latitude"":20.83091545,""longitude"":106.69145966}",,1499606018840900,Trường mầm non Kênh Dương khu 2,,"255, Hào Khê, Q. Lê Chân, Tp. Hải Phòng",Giáo dục,0.0,,//poipic2.coccoc.com/80x80/poi/previews/20140704/2332-7d782cf3443e018c61fcdba7bf9f0b8a.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20140704/2332-7d782cf3443e018c61fcdba7bf9f0b8a.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Lê Chân,quan-le-chan,Undefined,undefined,Hào Khê,hao-khe
"{""latitude"":20.82978439,""longitude"":106.69390869}",,363579830840560,Trường cao đẳng công nghệ kinh tế và thủy sản,,"804, Thiên Lôi, Q. Lê Chân, Tp. Hải Phòng",Giáo dục,0.0,,//poipic2.coccoc.com/80x80/poi/previews/20140704/2336-27e6a2bf6a529676f0f5ad991535879e.jpg,//poipic.coccoc.com/1000x750/poi/previews/20140704/2336-27e6a2bf6a529676f0f5ad991535879e.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Lê Chân,quan-le-chan,Undefined,undefined,Thiên Lôi,thien-loi
"{""latitude"":20.82985687,""longitude"":106.69880676}",,7166367841398470,Trung tâm phát triển tài năng Vitamax,,"Phòng 603, tầng 6, tòa nhà VCCI, Lạch Tray, P. Đằng Giang, Q. Ngô Quyền, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-90) 2 084 031; (84-90) 2 048 369; (84-90) 4 240 896,,https://www.facebook.com/Vitamax2015?fref=ts,http://vitamax.vn/,0,[],Hải Phòng,hai-phong,Quận Ngô Quyền,quan-ngo-quyen,Phường Đằng Giang,phuong-dang-giang,Lạch Tray,lach-tray
"{""latitude"":20.83089638,""longitude"":106.70305634}",,2618609337802059,Trung tâm đào tạo tin học & ngoại ngữ,,"365, Văn Cao, Q. Hải An, Tp. Hải Phòng",Giáo dục,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20140617/1917-d43dd80d7f41cbebd91a6b66154e0784.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20140617/1917-d43dd80d7f41cbebd91a6b66154e0784.jpg,,(84-31) 6 294 113,,,http://daynghehaiphong.edu.vn/,0,[],Hải Phòng,hai-phong,Quận Hải An,quan-hai-an,An Khê,an-khe,Văn Cao,van-cao
