serial,province,provinceID,district,districtID,pro_districtID,village,villageID,dis_villageID
,,,,,,Xã Tân Hương   ,2151719,21517
,,,,,,Xã Đông Cao,2151721,21517
,,,,,,Xã Tân Phú ,2151723,21517
,,,,,,Xã Thuận Thành,2151725,21517
,,,,,,Phường Đồng Tiến,2151727,21517
,,,,,,Phường Ba Hàng,2151729,21517
,,,,,,Xã Đắc Sơn,2151731,21517
,,,,,,Xã Vạn Phái,2151733,21517
,,,,,,Xã Trung Thành   ,2151735,21517
,,,,,,Phường Dữu Lâu,2170101,21701
,,,,,,Phường Vân Cơ,2170103,21701
,,,,,,Phường Nông Trang,2170105,21701
,,,,,,Phường Gia Cẩm,2170107,21701
,,,,,,Phường Thọ Sơn,2170109,21701
,,,,,,Phường Thanh Miếu,2170111,21701
,,,,,,Phường Bạch Hạc,2170113,21701
,,,,,,Phường Vân Phú,2170115,21701
,,,,,,Xã Phượng Lâu,2170117,21701
,,,,,,Xã Thụy Vân,2170119,21701
,,,,,,Phường Minh Phương,2170121,21701
,,,,,,Xã Sông Lô,2170123,21701
,,,,,,Phường Tân Dân ,2170125,21701
,,,,,,Phường Minh Nông,2170127,21701
,,,,,,Phường Tiên Cát,2170129,21701
,,,,,,Phường Bến Gót,2170131,21701
,,,,,,Xã Trưng Vương ,2170133,21701
,,,,,,Xã Tân Đức,2170135,21701
,,,,,,Xã Kim Đức,2170137,21701
,,,,,,Xã Hy Cương,2170139,21701
,,,,,,Xã Chu Hoá,2170141,21701
,,,,,,Xã Thanh Đình,2170143,21701
,,,,,,Xã Hùng Lô,2170145,21701
,,,,,,Phường Trường Thịnh,2170301,21703
,,,,,,Phường Phong Châu,2170303,21703
,,,,,,Phường âu Cơ,2170305,21703
,,,,,,Xã Hà Lộc,2170307,21703
,,,,,,Xã Văn Lung,2170309,21703
,,,,,,Xã Thanh Minh,2170311,21703
,,,,,,Xã Hà Thạch,2170313,21703
,,,,,,Phường Hùng Vương ,2170315,21703
,,,,,,Xã Phú Hộ,2170317,21703
,,,,,,Phường Thanh Vinh,2170319,21703
,,,,,,Xã Đông Khê,2170501,21705
,,,,,,Xã Nghinh Xuyên,2170503,21705
,,,,,,Xã Bằng Luân,2170505,21705
,,,,,,Xã Vân Du ,2170507,21705
,,,,,,Xã Phương Trung,2170509,21705
,,,,,,Xã Minh Lương ,2170511,21705
,,,,,,Xã Bằng Doãn,2170513,21705
,,,,,,Xã Chí Đám,2170515,21705
,,,,,,Xã Phúc Lai,2170517,21705
,,,,,,Xã Ngọc Quan,2170519,21705
,,,,,,Xã Sóc Đăng,2170521,21705
,,,,,,Xã Phú Thứ,2170523,21705
,,,,,,Xã Tây Cốc,2170525,21705
,,,,,,Xã Hùng Long,2170527,21705
,,,,,,Xã Vụ Quang,2170529,21705
,,,,,,Xã Vân Đồn,2170531,21705
,,,,,,Xã Minh Tiến     ,2170533,21705
,,,,,,Xã Chân Mộng,2170535,21705
,,,,,,Thị trấn Đoan Hùng,2170537,21705
,,,,,,Xã Hữu Đô,2170539,21705
,,,,,,Xã Minh Phú ,2170541,21705
,,,,,,Xã Hùng Quan,2170543,21705
,,,,,,Xã Quế Lâm,2170545,21705
,,,,,,Xã Phong Phú,2170547,21705
,,,,,,Xã Đại Nghĩa,2170549,21705
,,,,,,Xã Yên Kiện,2170551,21705
,,,,,,Xã Tiêu Sơn,2170553,21705
,,,,,,Xã Ca Đình,2170555,21705
,,,,,,Xã Hùng Xuyên,2170557,21705
,,,,,,Xã Hợp Nhất,2170559,21705
,,,,,,Xã Phú Lâm     ,2170561,21705
,,,,,,Thị trấn Hạ Hoà,2170701,21707
,,,,,,Xã Đại Phạm,2170703,21707
,,,,,,Xã Đan Hà,2170705,21707
,,,,,,Xã Hà Lương,2170707,21707
,,,,,,Xã Lệnh Khanh,2170709,21707
,,,,,,Xã Liên Phương,2170711,21707
,,,,,,Xã Đan Thượng,2170713,21707
,,,,,,Xã Lâm Lợi,2170715,21707
,,,,,,Xã Phương Viên ,2170717,21707
,,,,,,Xã Gia Điền,2170719,21707
,,,,,,Xã Quân Khê,2170721,21707
,,,,,,Xã Y Sơn,2170723,21707
,,,,,,Xã Hương Xạ,2170725,21707
,,,,,,Xã Xuân áng,2170727,21707
,,,,,,Xã Yên Kỳ,2170729,21707
,,,,,,Xã Lang Sơn,2170731,21707
,,,,,,Xã Bằng Giã,2170733,21707
,,,,,,Xã Vô Tranh ,2170735,21707
,,,,,,Xã Văn Lang ,2170737,21707
,,,,,,Xã Chính Công,2170739,21707
,,,,,,Xã Vĩnh Chân,2170741,21707
,,,,,,Xã Mai Tùng,2170743,21707
,,,,,,Xã Vụ Cầu,2170745,21707
,,,,,,Xã Hiền Lương,2170747,21707
,,,,,,Xã Chuế Lưu,2170749,21707
,,,,,,Xã Minh Côi,2170751,21707
,,,,,,Xã Yên Luật,2170753,21707
,,,,,,Xã Hậu Bổng,2170755,21707
,,,,,,Xã Phụ Khánh,2170757,21707
,,,,,,Xã Động Lâm,2170759,21707
,,,,,,Xã ấm Hạ,2170761,21707
,,,,,,Xã Cáo Điền,2170763,21707
,,,,,,Xã Minh Hạc,2170765,21707
,,,,,,Xã Tứ Hiệp ,2170767,21707
,,,,,,Xã Mạn Lạn,2170901,21709
,,,,,,Xã Thanh Xá,2170903,21709
,,,,,,Xã Chí Tiên,2170905,21709
,,,,,,Xã Hoàng Cương,2170907,21709
,,,,,,Xã Sơn Cương,2170909,21709
,,,,,,Xã Thanh Hà ,2170911,21709
,,,,,,Xã Đỗ Sơn,2170913,21709
,,,,,,Xã Đỗ Xuyên,2170915,21709
,,,,,,Xã Lương Lỗ,2170917,21709
,,,,,,Xã Khải Xuân,2170919,21709
,,,,,,Xã Đông Lĩnh ,2170921,21709
,,,,,,Xã Đại An  ,2170923,21709
,,,,,,Xã Hanh Cù,2170925,21709
,,,,,,Xã Đồng Xuân,2170927,21709
,,,,,,Xã Năng Yên,2170929,21709
,,,,,,Xã Yển Khê,2170931,21709
,,,,,,Xã Quảng Nạp,2170933,21709
,,,,,,Xã Vũ Yển,2170935,21709
,,,,,,Xã Võ Lao ,2170937,21709
,,,,,,Xã Đông Thành ,2170939,21709
,,,,,,Xã Thanh Vân,2170941,21709
,,,,,,Xã Yên Nội,2170943,21709
,,,,,,Thị trấn Thanh Ba,2170945,21709
,,,,,,Xã Thái Ninh,2170947,21709
,,,,,,Xã Ninh Dân,2170949,21709
,,,,,,Xã Phương Lĩnh,2170951,21709
,,,,,,Xã Vân Lĩnh,2170953,21709
,,,,,,Xã Quảng Yên  ,2170955,21709
,,,,,,Xã Phú Mỹ ,2171101,21711
,,,,,,Xã Liên Hoa,2171103,21711
,,,,,,Xã Trạm Thản,2171105,21711
,,,,,,Xã Tiên Phú,2171107,21711
,,,,,,Xã Hạ Giáp,2171109,21711
,,,,,,Xã Bảo Thanh,2171111,21711
,,,,,,Xã Gia Thanh ,2171113,21711
,,,,,,Xã Tiên Du,2171115,21711
,,,,,,Xã Bình Bộ,2171117,21711
,,,,,,Xã An Đạo,2171119,21711
,,,,,,Xã Vĩnh Phú,2171123,21711
,,,,,,Xã Trị Quận,2171127,21711
,,,,,,Xã Tử Đà,2171129,21711
,,,,,,Thị trấn Phong Châu,2171131,21711
,,,,,,Xã Trung Giáp,2171133,21711
,,,,,,Xã Phú Lộc ,2171135,21711
,,,,,,Xã Phú Nham,2171137,21711
,,,,,,Xã Phù Ninh ,2171139,21711
,,,,,,Xã Lệ Mỹ,2171141,21711
,,,,,,Xã Bình Phú           ,2171143,21711
,,,,,,Xã Tuy Lộc ,2171301,21713
,,,,,,Xã Ngô Xá,2171303,21713
,,,,,,Xã Phương Xá,2171305,21713
,,,,,,Xã Đồng Cam,2171307,21713
,,,,,,Xã Thụy Liễu,2171309,21713
,,,,,,Xã Phùng Xá,2171311,21713
,,,,,,Xã Sai Nga,2171313,21713
,,,,,,Xã Tùng Khê,2171315,21713
,,,,,,Xã Văn Bán,2171317,21713
,,,,,,Xã Thanh Nga,2171319,21713
,,,,,,Xã Phú Khê,2171321,21713
,,,,,,Xã Sơn Tình,2171323,21713
,,,,,,Xã Yên Tập,2171325,21713
,,,,,,Xã Tạ Xá,2171327,21713
,,,,,,Xã Phú Lạc ,2171329,21713
,,,,,,Xã Tình Cương,2171331,21713
,,,,,,Xã Văn Khúc,2171333,21713
,,,,,,Xã Yên Dưỡng,2171335,21713
,,,,,,Xã Điêu Lương,2171337,21713
,,,,,,Xã Đồng Lương,2171339,21713
,,,,,,Xã Tiên Lương,2171341,21713
,,,,,,Xã Cấp Dẫn,2171343,21713
,,,,,,Xã Hiền Đa,2171345,21713
,,,,,,Thị trấn Sông Thao,2171347,21713
,,,,,,Xã Phượng Vĩ,2171349,21713
,,,,,,Xã Sơn Nga,2171351,21713
,,,,,,Xã Tam Sơn,2171353,21713
,,,,,,Xã Xương Thịnh,2171355,21713
,,,,,,Xã Hương Lung,2171357,21713
,,,,,,Xã Chương Xá,2171359,21713
,,,,,,Xã Cát Trù,2171361,21713
,,,,,,Xã Minh Tân               ,2171363,21713
,,,,,,Thị trấn Cẩm Khê,2171365,21713
,,,,,,Xã Hùng Vệt,2171367,21713
,,,,,,Xã Mỹ Lung,2171501,21715
,,,,,,Xã Mỹ Lương ,2171503,21715
,,,,,,Xã Lương Sơn ,2171505,21715
,,,,,,Xã Xuân An,2171507,21715
,,,,,,Xã Trung Sơn ,2171509,21715
,,,,,,Xã Hưng Long  ,2171511,21715
,,,,,,Xã Đồng Lạc    ,2171513,21715
,,,,,,Xã Thượng Long,2171515,21715
,,,,,,Xã Đồng Thịnh ,2171517,21715
,,,,,,Xã Minh Hòa   ,2171519,21715
,,,,,,Xã Ngọc Lập,2171521,21715
,,,,,,Xã Ngọc Đồng,2171523,21715
,,,,,,Xã Xuân Thủy ,2171525,21715
,,,,,,Thị trấn Yên Lập,2171527,21715
,,,,,,Xã Xuân Viên,2171529,21715
,,,,,,Xã Nga Hoàng,2171531,21715
,,,,,,Xã Phúc Khánh ,2171533,21715
,,,,,,Thị trấn Hưng Hoá,2171701,21717
,,,,,,Xã Hiền Quan,2171703,21717
,,,,,,Xã Hương Nha,2171705,21717
,,,,,,Xã Thanh Uyên,2171707,21717
,,,,,,Xã Văn Lương,2171709,21717
,,,,,,Xã Hùng Đô,2171711,21717
,,,,,,Xã Tam Cường,2171713,21717
,,,,,,Xã Cổ Tiết,2171715,21717
,,,,,,Xã Quang Húc,2171717,21717
,,,,,,Xã Hương Nộn,2171719,21717
,,,,,,Xã Thọ Văn,2171721,21717
,,,,,,Xã Dậu Dương,2171723,21717
,,,,,,Xã Thượng Nông,2171725,21717
,,,,,,Xã Tứ Mỹ,2171727,21717
,,,,,,Xã Dị Nậu ,2171729,21717
,,,,,,Xã Vực Trường,2171731,21717
,,,,,,Xã Xuân Quang,2171733,21717
,,,,,,Xã Phương Thịnh,2171735,21717
,,,,,,Xã Tề Lễ,2171737,21717
,,,,,,Xã Hồng Đà,2171739,21717
,,,,,,Xã Dân Quyền ,2171741,21717
,,,,,,Xã Lam Sơn    ,2171743,21717
,,,,,,Xã Vạn Xuân ,2171745,21717
,,,,,,Xã Bắc Sơn              ,2171747,21717
,,,,,,Thị trấn Thanh Sơn,2171901,21719
,,,,,,Xã Sơn Hùng,2171913,21719
,,,,,,Xã Địch Quả,2171917,21719
,,,,,,Xã Giáp Lai,2171919,21719
,,,,,,Xã Thục Luyện,2171921,21719
,,,,,,Xã Võ Miếu,2171923,21719
,,,,,,Xã Tất Thắng,2171931,21719
,,,,,,Xã Cự Đồng,2171935,21719
,,,,,,Xã Hương Cần,2171943,21719
,,,,,,Xã Đông Cửu,2171945,21719
,,,,,,Xã Tân Lập        ,2171947,21719
,,,,,,Xã Yên Lãng ,2171949,21719
,,,,,,Xã Thượng Cửu,2171951,21719
,,,,,,Xã Lương Nha,2171953,21719
,,,,,,Xã Yên Sơn     ,2171955,21719
,,,,,,Xã Tân Minh   ,2171961,21719
,,,,,,Xã Thạch Khoán,2171965,21719
,,,,,,Xã Cự Thắng,2171967,21719
,,,,,,Xã Văn Miếu,2171969,21719
,,,,,,Xã Thắng Sơn,2171971,21719
,,,,,,Xã Khả Cửu,2171973,21719
,,,,,,Xã Yên Lương ,2171975,21719
,,,,,,Xã Tinh Nhuệ,2171977,21719
,,,,,,Xã Tân Sơn  ,2172001,21720
,,,,,,Xã Xuân Đài ,2172003,21720
,,,,,,Xã Văn Luông,2172005,21720
,,,,,,Xã Xuân Sơn ,2172007,21720
,,,,,,Xã Long Cốc,2172009,21720
,,,,,,Xã Kim Thượng,2172011,21720
,,,,,,Xã Tam Thanh ,2172013,21720
,,,,,,Xã Vinh Tiền,2172015,21720
,,,,,,Xã Đồng Sơn ,2172017,21720
,,,,,,Xã Minh Đài,2172019,21720
,,,,,,Xã Tân Phú  ,2172021,21720
,,,,,,Xã Thu Cúc,2172025,21720
,,,,,,Xã Thạch Kiệt,2172027,21720
,,,,,,Xã Thu Ngạc,2172029,21720
,,,,,,Xã Kiệt Sơn,2172031,21720
,,,,,,Xã Lai Đồng,2172033,21720
,,,,,,Xã Mỹ Thuận ,2172035,21720
,,,,,,Xã Bản Nguyên,2172101,21721
,,,,,,Xã Tứ Xã,2172103,21721
,,,,,,Thị trấn Lâm Thao,2172105,21721
,,,,,,Thị trấn Hùng Sơn ,2172107,21721
,,,,,,Xã Xuân Lũng,2172109,21721
,,,,,,Xã Sơn Vi,2172117,21721
,,,,,,Xã Sơn Dương,2172119,21721
,,,,,,Xã Cao Xá,2172121,21721
,,,,,,Xã Vĩnh Lại ,2172123,21721
,,,,,,Xã Thạch Sơn,2172125,21721
,,,,,,Xã Tiên Kiên,2172127,21721
,,,,,,Xã Xuân Huy,2172129,21721
,,,,,,Xã Hợp Hải,2172131,21721
,,,,,,Xã Kinh Kệ,2172133,21721
,,,,,,Xã Phùng Nguyên,2172135,21721
,,,,,,Xã Đào Xá ,2172301,21723
,,,,,,Xã Xuân Lộc,2172303,21723
,,,,,,Thị trấn Thanh Thuỷ,2172305,21723
,,,,,,Xã Sơn Thủy,2172307,21723
,,,,,,Xã Bảo Yên,2172309,21723
,,,,,,Xã Đồng Luận,2172311,21723
,,,,,,Xã Hoàng Xá,2172313,21723
,,,,,,Xã Trung Thịnh,2172315,21723
,,,,,,Xã Phượng Mao,2172317,21723
,,,,,,Xã Tu Vũ,2172319,21723
,,,,,,Xã Thạch Đồng,2172321,21723
,,,,,,Xã Yến Mao,2172323,21723
,,,,,,Xã Tân Phương,2172325,21723
,,,,,,Xã Đoan Hạ,2172327,21723
,,,,,,Xã Trung Nghĩa,2172329,21723
,,,,,,Xã Đồng Trung,2172331,21723
,,,,,,Phường Hội Hợp,2190101,21901
,,,,,,Phường Đống Đa,2190103,21901
,,,,,,Phường Ngô Quyền  ,2190105,21901
,,,,,,Xã Định Trung,2190107,21901
,,,,,,Phường Khai Quang,2190109,21901
,,,,,,Xã Thanh Trù,2190111,21901
,,,,,,Phường Tích Sơn,2190113,21901
,,,,,,Phường Liên Bảo,2190115,21901
,,,,,,Phường Đồng Tâm  ,2190117,21901
,,,,,,Phường Hùng Vương  ,2190201,21902
,,,,,,Phường Trưng Nhị,2190203,21902
,,,,,,Phường Xuân Hoà,2190205,21902
,,,,,,Xã Cao Minh  ,2190207,21902
,,,,,,Xã Nam Viêm,2190209,21902
,,,,,,Xã Tiền Châu,2190211,21902
,,,,,,Phường Phúc Thắng,2190213,21902
,,,,,,Phường Trưng Trắc,2190215,21902
,,,,,,Xã Ngọc Thanh ,2190217,21902
,,,,,,Phường Đồng Xuân ,2190219,21902
,,,,,,Xã Đình Chu,2190305,21903
,,,,,,Xã Triệu Đề,2190309,21903
,,,,,,Xã Sơn Đông ,2190311,21903
,,,,,,Xã Văn Quán,2190313,21903
,,,,,,Xã Quang Sơn  ,2190315,21903
,,,,,,Xã Ngọc Mỹ ,2190317,21903
,,,,,,Xã Hợp Lý ,2190319,21903
,,,,,,Xã Liễn Sơn,2190327,21903
,,,,,,Xã Xuân Hòa  ,2190329,21903
,,,,,,Xã Tử Du,2190339,21903
,,,,,,Xã Bàn Giản,2190345,21903
,,,,,,Xã Xuân Lôi,2190347,21903
,,,,,,Xã Đồng ích,2190349,21903
,,,,,,Xã Bắc Bình,2190353,21903
,,,,,,Thị trấn Lập Thạch,2190357,21903
,,,,,,Xã Thái Hòa   ,2190361,21903
,,,,,,Xã Liên Hòa ,2190365,21903
,,,,,,Xã Tiên Lữ,2190371,21903
,,,,,,Thị trấn Hoa Sơn,2190373,21903
,,,,,,Xã Vân Trục,2190377,21903
,,,,,,Thị trấn Hợp Châu,2190401,21904
,,,,,,Xã Đạo Trù,2190403,21904
,,,,,,Xã Bồ Lý,2190405,21904
,,,,,,Xã Tam Quan,2190407,21904
,,,,,,Xã Hồ Sơn ,2190409,21904
,,,,,,Xã Minh Quang   ,2190411,21904
,,,,,,Xã Yên Dương ,2190413,21904
,,,,,,Thị trấn Tam Đảo,2190415,21904
,,,,,,Thị trấn Đại Đình,2190417,21904
,,,,,,Thị trấn Hợp Hòa,2190501,21905
,,,,,,Xã Hoàng Hoa,2190503,21905
,,,,,,Xã Kim Long,2190505,21905
,,,,,,Xã Hướng Đạo,2190507,21905
,,,,,,Xã Thanh Vân  ,2190509,21905
,,,,,,Xã Duy Phiên,2190511,21905
,,,,,,Xã Hoàng Lâu,2190513,21905
,,,,,,Xã Vân Hội ,2190515,21905
,,,,,,Xã Hợp Thịnh,2190517,21905
,,,,,,Xã Đạo Tú,2190519,21905
,,,,,,Xã Đồng Tĩnh,2190521,21905
,,,,,,Xã An Hòa,2190523,21905
,,,,,,Xã Hoàng Đan,2190525,21905
,,,,,,Thị trấn Vĩnh Tường,2190701,21907
,,,,,,Xã Yên Bình     ,2190703,21907
,,,,,,Xã Chấn Hưng,2190705,21907
,,,,,,Xã Yên Lập ,2190707,21907
,,,,,,Xã Việt Xuân,2190709,21907
,,,,,,Xã Bồ Sao,2190711,21907
,,,,,,Xã Lũng Hoà,2190713,21907
,,,,,,Xã Cao Đại,2190715,21907
,,,,,,Xã Vĩnh Sơn,2190717,21907
,,,,,,Xã Bình Dương ,2190719,21907
,,,,,,Xã Tân Cương,2190721,21907
,,,,,,Xã Thượng Trưng,2190723,21907
,,,,,,Xã Vũ Di,2190725,21907
,,,,,,Xã Lý Nhân,2190727,21907
,,,,,,Xã Tam Phúc,2190729,21907
,,,,,,Thị trấn Tứ Trưng,2190731,21907
,,,,,,Xã An Tường ,2190733,21907
,,,,,,Xã Vĩnh Thịnh,2190735,21907
,,,,,,Xã Phú Đa,2190737,21907
,,,,,,Xã Tân Tiến          ,2190739,21907
,,,,,,Xã Vân Xuân,2190741,21907
,,,,,,Xã Kim Xá,2190743,21907
,,,,,,Xã Nghĩa Hưng,2190745,21907
,,,,,,Xã Đại Đồng      ,2190747,21907
,,,,,,Thị trấn Thổ Tang,2190749,21907
,,,,,,Xã Phú Thịnh,2190751,21907
,,,,,,Xã Tuân Chính,2190753,21907
,,,,,,Xã Ngũ Kiên,2190755,21907
,,,,,,Xã Vĩnh Ninh,2190757,21907
,,,,,,Xã Tân Phú                        ,2190759,21907
,,,,,,Xã Đồng Cương,2190901,21909
,,,,,,Xã Bình Định ,2190903,21909
,,,,,,Xã Trung Nguyên,2190905,21909
,,,,,,Xã Tề Lỗ,2190907,21909
,,,,,,Xã Yên Đồng  ,2190909,21909
,,,,,,Xã Văn Tiến ,2190911,21909
,,,,,,Xã Nguyệt Đức,2190913,21909
,,,,,,Xã Hồng Phương,2190915,21909
,,,,,,Xã Trung Kiên,2190917,21909
,,,,,,Xã Hồng Châu ,2190919,21909
,,,,,,Xã Trung Hà  ,2190921,21909
,,,,,,Thị trấn Yên Lạc,2190923,21909
,,,,,,Xã Liên Châu ,2190925,21909
,,,,,,Xã Đồng Văn,2190927,21909
,,,,,,Xã Tam Hồng,2190929,21909
,,,,,,Xã Yên Phương ,2190931,21909
,,,,,,Xã Đại Tự,2190933,21909
,,,,,,Xã Trung Mỹ,2191301,21913
,,,,,,TT Gia Khánh,2191303,21913
,,,,,,Thị trấn Bá Hiến,2191305,21913
,,,,,,Xã Tam Hợp,2191307,21913
,,,,,,Xã Hương Sơn  ,2191309,21913
,,,,,,Xã Thiện Kế ,2191311,21913
,,,,,,Thị trấn Đạo Đức,2191313,21913
,,,,,,Xã Tân Phong   ,2191315,21913
,,,,,,Xã Quất Lưu,2191317,21913
,,,,,,Xã Phú Xuân ,2191319,21913
,,,,,,Xã Sơn Lôi,2191321,21913
,,,,,,Thị trấn Thanh Lãng,2191323,21913
,,,,,,Thị trấn Hương Canh,2191325,21913
,,,,,,Xã Đồng Thịnh  ,2191501,21915
,,,,,,Xã Tứ Yên,2191503,21915
,,,,,,Xã Cao Phong,2191505,21915
,,,,,,Xã Lãng Công,2191507,21915
,,,,,,Xã Bạch Lưu,2191509,21915
,,,,,,Xã Hải Lựu,2191511,21915
,,,,,,Xã Nhân Đạo ,2191513,21915
,,,,,,Xã Đôn Nhân,2191515,21915
,,,,,,Xã Phương Khoan,2191517,21915
,,,,,,Xã Nhạo Sơn,2191519,21915
,,,,,,Xã Như Thụy,2191521,21915
,,,,,,Xã Đức Bác,2191523,21915
,,,,,,Xã Quang Yên,2191525,21915
,,,,,,Xã Đồng Quế,2191527,21915
,,,,,,Thị trấn Tam Sơn ,2191529,21915
,,,,,,Xã Yên Thạch,2191531,21915
,,,,,,Xã Tân Lập         ,2191533,21915
,,,,,,Phường Lê Lợi   ,2210101,22101
,,,,,,Phường Mỹ Độ,2210109,22101
,,,,,,Phường Thọ Xương,2210111,22101
,,,,,,Phường Trần Nguyên Hãn ,2210113,22101
,,,,,,Phường Hoàng Văn Thụ    ,2210115,22101
,,,,,,Phường Trần Phú   ,2210117,22101
,,,,,,Xã Song Mai ,2210119,22101
,,,,,,Phường Ngô Quyền   ,2210121,22101
,,,,,,Xã Dĩnh Trì,2210123,22101
,,,,,,Xã Tân Mỹ  ,2210125,22101
,,,,,,Xã Tân Tiến           ,2210127,22101
,,,,,,Xã Đồng Sơn  ,2210129,22101
,,,,,,Xã Song Khê,2210131,22101
,,,,,,Phường Xương Giang,2210133,22101
,,,,,,Phường Dĩnh Kế,2210135,22101
,,,,,,Phường Đa Mai,2210137,22101
,,,,,,Thị trấn Cầu Gồ,2210301,22103
,,,,,,Thị trấn Bố Hạ,2210303,22103
,,,,,,Xã Canh Nậu ,2210307,22103
,,,,,,Xã Xuân Lương,2210309,22103
,,,,,,Xã Đồng Hưu,2210311,22103
,,,,,,Xã Tam Hiệp  ,2210313,22103
,,,,,,Xã Tiến Thắng  ,2210315,22103
,,,,,,Xã Hồng Kỳ ,2210317,22103
,,,,,,Xã Đông Sơn    ,2210319,22103
,,,,,,Xã Tân Hiệp,2210321,22103
,,,,,,Xã Đồng Kỳ,2210323,22103
,,,,,,Xã An Thượng ,2210325,22103
,,,,,,Xã Bố Hạ,2210327,22103
,,,,,,Xã Tam Tiến,2210329,22103
,,,,,,Xã Phồn Xương,2210331,22103
,,,,,,Xã Đồng Tiến     ,2210333,22103
,,,,,,Xã Đồng Vương,2210335,22103
,,,,,,Xã Đồng Lạc     ,2210337,22103
,,,,,,Xã Hương Vĩ,2210339,22103
,,,,,,Xã Tân Sỏi,2210341,22103
,,,,,,Xã Đồng Tâm   ,2210343,22103
,,,,,,Thị trấn Phồn Xương,2210345,22103
,,,,,,Thị trấn Cao Thượng,2210501,22105
,,,,,,Thị trấn Nhã Nam,2210503,22105
,,,,,,Xã Nhã Nam,2210505,22105
,,,,,,Xã Tân Trung,2210507,22105
,,,,,,Xã Đại Hóa,2210509,22105
,,,,,,Xã Phúc Sơn  ,2210511,22105
,,,,,,Xã An Dương,2210513,22105
,,,,,,Xã Hợp Đức ,2210515,22105
,,,,,,Xã Lam Cốt,2210517,22105
,,,,,,Xã Cao Xá ,2210519,22105
,,,,,,Xã Việt Ngọc,2210521,22105
,,,,,,Xã Song Vân,2210523,22105
,,,,,,Xã Ngọc Châu,2210525,22105
,,,,,,Xã Việt Lập,2210527,22105
,,,,,,Xã Liên Chung,2210529,22105
,,,,,,Xã Quế Nham,2210531,22105
,,,,,,Xã Phúc Hòa ,2210533,22105
,,,,,,Xã Ngọc Thiện,2210535,22105
,,,,,,Xã Lan Giới,2210537,22105
,,,,,,Xã Quang Tiến ,2210539,22105
,,,,,,Xã Liên Sơn   ,2210541,22105
,,,,,,Xã Cao Thượng,2210543,22105
,,,,,,Xã Ngọc Vân,2210545,22105
,,,,,,Xã Ngọc Lý,2210547,22105
,,,,,,Xã Hồng Giang ,2210701,22107
,,,,,,Xã Tân Hoa,2210703,22107
,,,,,,Xã Giáp Sơn,2210705,22107
,,,,,,Xã Biển Động,2210707,22107
,,,,,,Xã Quý Sơn,2210709,22107
,,,,,,Xã Trù Hựu,2210711,22107
,,,,,,Xã Phì Điền,2210713,22107
,,,,,,Xã Nghĩa Hồ,2210715,22107
,,,,,,Xã Tân Lập          ,2210717,22107
,,,,,,Xã Phú Nhuận ,2210719,22107
,,,,,,Xã Nam Dương ,2210721,22107
,,,,,,Xã Tân Mộc,2210723,22107
,,,,,,Xã Đèo Gia,2210725,22107
,,,,,,Xã Kiên Thành ,2210727,22107
,,,,,,Thị trấn Chũ,2210729,22107
,,,,,,Xã Tân Sơn   ,2210731,22107
,,,,,,Xã Phong Minh,2210733,22107
,,,,,,Xã Hộ Đáp,2210735,22107
,,,,,,Xã Sơn Hải ,2210737,22107
,,,,,,Xã Kiên Lao,2210739,22107
,,,,,,Xã Biên Sơn,2210741,22107
,,,,,,Xã Kim Sơn    ,2210743,22107
,,,,,,Xã Đồng Cốc,2210745,22107
,,,,,,Xã Xa Lý,2210747,22107
,,,,,,Xã Tân Quang    ,2210749,22107
,,,,,,Xã Mỹ An,2210751,22107
,,,,,,Xã Phượng Sơn,2210753,22107
,,,,,,Xã Cấm Sơn,2210755,22107
,,,,,,Xã Phong Vân ,2210757,22107
,,,,,,Xã Thanh Hải  ,2210759,22107
,,,,,,Xã Đồng Tân  ,2210901,22109
,,,,,,Xã Thanh Vân   ,2210903,22109
,,,,,,Xã Hoàng Lương,2210905,22109
,,,,,,Xã Hoàng Thanh,2210907,22109
,,,,,,Xã Hoàng An,2210909,22109
,,,,,,Xã Ngọc Sơn  ,2210911,22109
,,,,,,Xã Đức Thắng,2210913,22109
,,,,,,Xã Quang Minh    ,2210915,22109
,,,,,,Xã Hùng Sơn   ,2210917,22109
,,,,,,Xã Đại Thành ,2210919,22109
,,,,,,Xã Thường Thắng,2210921,22109
,,,,,,Xã Danh Thắng,2210923,22109
,,,,,,Xã Mai Trung,2210925,22109
,,,,,,Xã Xuân Cẩm,2210927,22109
,,,,,,Xã Hương Lâm,2210929,22109
,,,,,,Xã Đông Lỗ ,2210931,22109
,,,,,,Xã Mai Đình ,2210933,22109
,,,,,,Xã Hòa Sơn ,2210935,22109
,,,,,,Xã Đoan Bái,2210937,22109
,,,,,,Thị trấn Thắng,2210939,22109
,,,,,,Xã Hoàng Vân,2210941,22109
,,,,,,Xã Thái Sơn     ,2210943,22109
,,,,,,Xã Lương Phong,2210945,22109
,,,,,,Xã Hợp Thịnh ,2210947,22109
,,,,,,Xã Bắc Lý ,2210949,22109
,,,,,,Xã Châu Minh,2210951,22109
,,,,,,Thị trấn Kép,2211101,22111
,,,,,,Thị trấn NT Bố Hạ,2211103,22111
,,,,,,Xã Nghĩa Hòa,2211105,22111
,,,,,,Xã Nghĩa Hưng ,2211107,22111
,,,,,,Xã Quang Thịnh,2211109,22111
,,,,,,Xã Đào Mỹ,2211111,22111
,,,,,,Xã Tiên Lục,2211113,22111
,,,,,,Xã Mỹ Hà ,2211115,22111
