gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":10.86541271,""longitude"":106.61963654}",,3.58687E+16,Công ty TNHH đào tạo hướng nghiệp Thành Phố Trẻ,,"116, Đường TCH 18, P. Tân Chánh Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20180627/24532-3507ed6a4487ff546f04379aa64e695e.jpg,//poipic.coccoc.com/1000x750/poi/previews/20180627/24532-3507ed6a4487ff546f04379aa64e695e.jpg,,,,,,0,[]
"{""latitude"":10.86553955,""longitude"":106.62237549}",,6.0832E+15,Trường mầm non Khương Đức,,"409/40/31, Tân Chánh Hiệp 13, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20150617/6660-910737fe2d9aa68bdda571e255a22c2b.jpg,//poipic.coccoc.com/1000x750/poi/previews/20150617/6660-910737fe2d9aa68bdda571e255a22c2b.jpg,,(84-90) 6 606 011,,,,0,[]
"{""latitude"":10.86543083,""longitude"":106.62171936}",,2.14077E+16,Mầm non tư thục Hoàng Oanh,,"451, Tân Chánh Hiệp 25, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20150617/6660-12908931013ce325d0f9228c2241145d.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20150617/6660-12908931013ce325d0f9228c2241145d.jpg,,,,,,0,[]
"{""latitude"":10.86572742,""longitude"":106.63462067}",,1.68666E+15,Trung tâm gia sư Ưu Việt,,"370, Dương Thị Mười, P. Tân Thới Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20180627/24522-b3cda4da111984f01f362d015b518f85.jpg,//poipic.coccoc.com/1000x750/poi/previews/20180627/24522-b3cda4da111984f01f362d015b518f85.jpg,,,,,,0,[]
"{""latitude"":10.86574459,""longitude"":106.64099121}",,1.42147E+15,Trường mầm non Sơn Ca 6,,"Nguyễn Thị Đặng, P. Tân Thới Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20181015/26866-3e25474394beaeee7d9fa33f00e2a8aa.jpg,//poipic.coccoc.com/1000x750/poi/previews/20181015/26866-3e25474394beaeee7d9fa33f00e2a8aa.jpg,,,,,,0,[]
"{""latitude"":10.86642933,""longitude"":106.64332581}",,1.13967E+16,Lớp dạy kèm,,"254/11, Tân Thới Hiệp 7, P. Tân Thới Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20181012/26855-0f309e7567dafee2bc1bbd8d09b32b05.jpg,//poipic.coccoc.com/1000x750/poi/previews/20181012/26855-0f309e7567dafee2bc1bbd8d09b32b05.jpg,,,,,,0,[]
"{""latitude"":10.86549854,""longitude"":106.64362335}",,7.8886E+15,Lớp mẫu giáo Bầu Trời Việt,,"251, Tân Thới Hiệp 07, P. Tân Thới Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20181015/26867-60b227e835b3b2d4efb7a6d124c6c950.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20181015/26867-60b227e835b3b2d4efb7a6d124c6c950.jpg,,(84-93) 3 740 193,,,,0,[]
"{""latitude"":10.86538219,""longitude"":106.6496048}",,3.29003E+15,Mầm non Vàng Anh,,"1/4A, Lê Văn Khương, P. Hiệp Thành, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20181017/26876-c16dd8d0dc962cfd73d8b745d09111c0.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20181017/26876-c16dd8d0dc962cfd73d8b745d09111c0.jpg,,(84-28) 37 175 530,,,,0,[]
"{""latitude"":10.86666298,""longitude"":106.65402222}",,1.40401E+15,Trường trung cấp Ngọc Phước,,"159/13, Lê Thị Riêng, P. Thới An, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20181004/26633-8648a734243f811bef3bf7b7485496f3.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20181004/26633-8648a734243f811bef3bf7b7485496f3.jpg,,,,,,0,[]
"{""latitude"":10.86583424,""longitude"":106.65514374}",,2.48444E+15,"Đoàn Hưng - Ngoại ngữ, tin học",,"D11, Lê Thị Riêng, P. Thới An, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20181003/26619-6b585724bf0dccb8fddf30d24c894398.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20181003/26619-6b585724bf0dccb8fddf30d24c894398.jpg,,,,,,0,[]
"{""latitude"":10.86584377,""longitude"":106.65522766}",,1.40387E+16,Trung tâm đào tạo và cung ứng lao động Hải Phòng,,"Lê Thị Riêng, P. Thới An, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20181003/26619-224438d25c8160823ba338bb483d024d.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20181003/26619-224438d25c8160823ba338bb483d024d.jpg,,,,,,0,[]
"{""latitude"":10.86550808,""longitude"":106.65833282}",,3.47607E+16,Lớp bán trú Hoàng Lan,,"F35 khu dân cư Thới An, Lê Thị Riêng, P. Thới An, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20180927/26613-aef80c64585965249deee43c1995b49c.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180927/26613-aef80c64585965249deee43c1995b49c.jpg,,,,,,0,[]
"{""latitude"":10.86619282,""longitude"":106.67993927}",,2.60287E+16,Trung tâm ngoại ngữ ngôi sao Việt,,"395, Hà Huy Giáp, P. Thạnh Lộc, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20180924/26588-ae3562baab112f5a96864359349b7e14.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180924/26588-ae3562baab112f5a96864359349b7e14.jpg,,(84-90) 3 700 807,,,,0,[]
"{""latitude"":10.86599636,""longitude"":106.68768311}",,3.65248E+15,Mầm non Dâu Tây,,"79/13 khu phố 3B, Thạnh Lộc 13, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20141211/4810-a38269eb3b4967a7e67034c825ab3904.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20141211/4810-a38269eb3b4967a7e67034c825ab3904.jpg,,(84-121) 5 173 336,,,,0,[]
"{""latitude"":11.120127,""longitude"":106.174963}",,1.55232E+16,Trường THCS Thị trấn Bến Cầu,,"Tt. Bến Cầu, H. Bến Cầu, T. Tây Ninh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
"{""latitude"":10.86650753,""longitude"":106.73483276}",,2.89557E+15,Trường trung học cơ sở Tam Bình,,"2, Đường số 10, P. Tam Bình, Q. Thủ Đức, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20160613/11704-9e8e2c5a5cf903f42d08516d558053b1.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20160613/11704-9e8e2c5a5cf903f42d08516d558053b1.jpg,,(84-28) 37 293 684; (84-28) 34 030 663,,,,0,[]
"{""latitude"":10.86641312,""longitude"":106.73339844}",,3.75013E+15,Mầm non tư thục Mai Hoa,,"23, Đường số 12, P. Tam Bình, Q. Thủ Đức, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20160610/11704-8486bd85ca9f5a7c5dcc71b87e49ae33.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20160610/11704-8486bd85ca9f5a7c5dcc71b87e49ae33.jpg,,(84-28) 62 820 045,,,,0,[]
"{""latitude"":10.86647129,""longitude"":106.73467255}",,1.43069E+16,"Lớp dạy kèm Toán, Lý, Hóa",,"3, Đường số 10, Q. Thủ Đức, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20160613/11704-51cea6241b86b9e51d6d2357de39d712.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20160613/11704-51cea6241b86b9e51d6d2357de39d712.jpg,,,,,,0,[]
"{""latitude"":10.86623192,""longitude"":106.73840332}",,3.75122E+16,Lớp dạy tiếng Anh,,"6, Đường số 8, P. Tam Bình, Q. Thủ Đức, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20180615/24336-3178593ef7a8b800d1c6578eb725f84a.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20180615/24336-3178593ef7a8b800d1c6578eb725f84a.jpg,,,,,,0,[]
"{""latitude"":10.86646557,""longitude"":106.74502563}",,3.8973E+15,Lớp nhạc Châu Bình,,"88, Tam Châu, Q. Thủ Đức, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20160614/11705-871dbb5b0b0282df0b3a3f4ab96013a2.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20160614/11705-871dbb5b0b0282df0b3a3f4ab96013a2.jpg,,(84-169) 2 697 520; (84-91) 8 838 763,,,,0,[]
"{""latitude"":10.86530972,""longitude"":106.74506378}",,1.13642E+15,Dạy kèm Tiếng Anh,,"50, Tam Châu, Q. Thủ Đức, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20160614/11705-e75b248564362e8516abe77344797d09.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20160614/11705-e75b248564362e8516abe77344797d09.jpg,,(84-90) 9 919 103,,,,0,[]
"{""latitude"":10.86566067,""longitude"":106.74519348}",,3.56429E+16,Lớp dạy Tiếng Anh,,"79, Tam Châu, Q. Thủ Đức, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20160614/11705-758bfdc1d242a89fb6f64ea1dd9cac27.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20160614/11705-758bfdc1d242a89fb6f64ea1dd9cac27.jpg,,(84-90) 7 591 645,,,,0,[]
"{""latitude"":10.86583614,""longitude"":106.74736023}",,2.8326E+15,Trường trung học cơ sở Thái Văn Lung,,"35, Phú Châu, Q. Thủ Đức, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20160613/11695-bfb991aecd5ae72e61ffaf258c7fc5e3.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20160613/11695-bfb991aecd5ae72e61ffaf258c7fc5e3.jpg,,,,,,0,[]
"{""latitude"":10.86607742,""longitude"":106.74752045}",,3.82934E+15,Trường tiểu học Trương Văn Hải,,"76, Phú Châu, Q. Thủ Đức, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20160613/11696-c30dfa03f014899da2315d38aa03605f.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20160613/11696-c30dfa03f014899da2315d38aa03605f.jpg,,(84-8) 37 294 344,,,,0,[]
"{""latitude"":10.86659908,""longitude"":106.79123688}",,2.44117E+15,Anh ngữ Huy Hùng,,"1032, Trường Sơn, Q. Thủ Đức, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20160615/11736-4440d5f2b35ed970af98197a43e1c12d.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20160615/11736-4440d5f2b35ed970af98197a43e1c12d.jpg,,(84-8) 37 335 088; (84-90) 4 345 552,,,,0,[]
"{""latitude"":10.62061,""longitude"":107.067432}",,4.01715E+16,Trường trung học cơ sở Phan Bội Châu,,"Ấp Phước Lập, P. Mỹ Xuân, Thị xã Phú Mỹ, T. Bà Rịa - Vũng Tàu",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
"{""latitude"":11.119993,""longitude"":106.336231}",,4.26061E+16,Trường Tiểu học Cây Trắc,,"Ấp Cây Trắc, Xã Phước Đông, H. Gò Dầu, T. Tây Ninh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-66) 3 854 943,,,,0,[]
"{""latitude"":10.86726189,""longitude"":106.59869385}",,3.49343E+15,Trường trung học cơ sở Tân Xuân,,"Quốc lộ 22, Xã Xuân Thới Đông, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20180704/24621-27fdd4bf5745e23fdad63440681f19ef.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20180704/24621-27fdd4bf5745e23fdad63440681f19ef.jpg,,,,,,0,[]
"{""latitude"":10.86725998,""longitude"":106.6046524}",,5.70776E+14,Lớp dạy kèm học sinh vào lớp 1,,"9/6M, Đồng Tâm, Xã Tân Xuân, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20180628/24564-89d985677cec87d4edd4c7522d4b69f0.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20180628/24564-89d985677cec87d4edd4c7522d4b69f0.jpg,,,,,,0,[]
"{""latitude"":10.86762619,""longitude"":106.60466766}",,4.00056E+16,Lớp anh văn,,"Tân Xuân Trung Chánh 2, Xã Trung Chánh, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20180628/24563-a8ea120060863764ea9107c302001355.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180628/24563-a8ea120060863764ea9107c302001355.jpg,,,,,,0,[]
"{""latitude"":10.86725998,""longitude"":106.6046524}",,1.77671E+16,Dạy kèm Anh Văn,,"9/6M, Đồng Tâm, Xã Trung Chánh, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20180628/24564-e5ed9a3d1cd9c71f18f7a4713384a6a4.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20180628/24564-e5ed9a3d1cd9c71f18f7a4713384a6a4.jpg,,,,,,0,[]
"{""latitude"":10.86781025,""longitude"":106.60487366}",,3.24959E+16,Nhận dạy kèm,,"Đồng Tâm, Xã Trung Chánh, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20160621/11768-6201d4fb0a6be35a5c30a365d0e8ba61.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20160621/11768-6201d4fb0a6be35a5c30a365d0e8ba61.jpg,,,,,,0,[]
"{""latitude"":10.86773682,""longitude"":106.61608887}",,3.60378E+16,VUS - Anh văn hội Việt Mỹ,,"1113, Nguyễn Ảnh Thủ, P. Tân Chánh Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20180627/24533-8cf157f3176be038775ce33aa6ba976d.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20180627/24533-8cf157f3176be038775ce33aa6ba976d.jpg,,(84-28) 73 006 687,,http://facebook.com/AnhvanhoiVietMy.VUS,http://vus.edu.vn/,0,[]
"{""latitude"":10.86691666,""longitude"":106.61511993}",,2.31226E+15,Trường trung học cơ sở Trung Mỹ Tây I,,"3A, Nguyễn Ảnh Thủ, Xã Trung Chánh, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20180629/24578-f0815edf34b86b64c0c54c7e91868228.jpg,//poipic.coccoc.com/1000x750/poi/previews/20180629/24578-f0815edf34b86b64c0c54c7e91868228.jpg,,,,,,0,[]
"{""latitude"":10.8666954,""longitude"":106.61566925}",,6.50195E+14,Mẫu giáo Xứ Thần Tiên,,"1, Tô Ký, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20141212/4837-32531ec1c34ba8a21a793c9cac2daf49.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20141212/4837-32531ec1c34ba8a21a793c9cac2daf49.jpg,,(84-8) 62 502 940,,,,0,[]
"{""latitude"":10.86744499,""longitude"":106.61688232}",,1.52664E+16,Trung tâm giáo dục thường xuyên quận 12,,"2 Bis khu phố 3, Tô Ký, P. Tân Chánh Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20180627/24533-878d7f5dc7731d2053b5b0af7311678b.jpg,//poipic.coccoc.com/1000x750/poi/previews/20180627/24533-878d7f5dc7731d2053b5b0af7311678b.jpg,,(84-28) 38 837 799; (84-28) 38 837 900,,,,0,[]
"{""latitude"":10.86732674,""longitude"":106.61688232}",,1.69401E+16,Trung tâm kỹ thuật tổng hợp hướng nghiệp Quận 12,,"37/6, Tô Ký, P. Tân Chánh Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20180627/24533-800297762eabc3ba64bc6fac83970bdb.jpg,//poipic.coccoc.com/1000x750/poi/previews/20180627/24533-800297762eabc3ba64bc6fac83970bdb.jpg,,,,,,0,[]
"{""latitude"":10.86726379,""longitude"":106.61688232}",,8.76101E+15,Trường chuyên biệt Ánh Dương,,"37/6, Tô Ký, P. Tân Chánh Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20180627/24533-dec1578547402a7e0bca6a9e0e64749d.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20180627/24533-dec1578547402a7e0bca6a9e0e64749d.jpg,,,,,,0,[]
"{""latitude"":10.86814976,""longitude"":106.61938477}",,2.85138E+15,VPĐD phía nam Tp. Hồ Chí Minh - Trung tâm phát triển giáo dục,,"63A, Đường TCH 26, P. Tân Chánh Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20180627/24533-490ad378c8e2817783a58e70446892b0.jpg,//poipic.coccoc.com/1000x750/poi/previews/20180627/24533-490ad378c8e2817783a58e70446892b0.jpg,,(84-28) 38 839 938,,,,0,[]
"{""latitude"":10.86810398,""longitude"":106.61923218}",,2.20742E+15,Happy Kids,,"48, Đường TCH 26, P. Tân Chánh Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20180627/24533-2c42d187bfbaced4659bb071c965f777.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180627/24533-2c42d187bfbaced4659bb071c965f777.jpg,,,,,,0,[]
"{""latitude"":10.86813354,""longitude"":106.6190567}",,1.0051E+16,Lớp tiếng Anh Ms Nhung,,"51A, Đường TCH 26, P. Tân Chánh Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20180627/24533-43cf5f167e7d2daccfeffc3ab415f1d9.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180627/24533-43cf5f167e7d2daccfeffc3ab415f1d9.jpg,,,,,,0,[]
"{""latitude"":10.86732864,""longitude"":106.62722015}",,1.20539E+16,Trường mầm non Hải Yến,,"291A, Huỳnh Thị Hai, P. Tân Chánh Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20180628/24526-59266e87f3e093251b9bfc090dfe4946.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20180628/24526-59266e87f3e093251b9bfc090dfe4946.jpg,,(84-97) 6 720 123,,,,0,[]
"{""latitude"":10.86744213,""longitude"":106.63072205}",,3.08084E+16,Cơ sở dạy thêm Đăng Khoa,,"13/7A, Huỳnh Thị Hai, P. Tân Chánh Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20180627/24545-a0608a30ec946e8948390cedad9df51f.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20180627/24545-a0608a30ec946e8948390cedad9df51f.jpg,,,,,,0,[]
"{""latitude"":10.86692142,""longitude"":106.63516235}",,2.31645E+15,Trường mầm non Hoa Mai 2,,"26/6, Dương Thị Mười, P. Tân Thới Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20180627/24522-7f2d00bb89be6543962296ddec81b8d5.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20180627/24522-7f2d00bb89be6543962296ddec81b8d5.jpg,,,,,,0,[]
"{""latitude"":10.86715221,""longitude"":106.63596344}",,8.69552E+15,Lớp mẫu giáo Thiên Kim,,"428/7A, Dương Thị Mười, P. Tân Thới Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20180627/24522-cd677e7365b8971fcc1a6ea9f6f492a9.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20180627/24522-cd677e7365b8971fcc1a6ea9f6f492a9.jpg,,(84-97) 3 980 933,,,,0,[]
"{""latitude"":10.86765575,""longitude"":106.63757324}",,4.16481E+16,Lớp dạy kèm,,"479/34, Tân Thới Hiệp 07, P. Tân Thới Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20180626/24523-518e441f0a0ce30f423e7dee28ff8e39.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20180626/24523-518e441f0a0ce30f423e7dee28ff8e39.jpg,,,,,,0,[]
"{""latitude"":10.86796761,""longitude"":106.64025879}",,4.42163E+14,Mầm non Anh Hương,,"334, Tân Thới Hiệp 07, P. Tân Thới Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20160624/11785-431c07974ee51d7376718d1eefa76ab6.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20160624/11785-431c07974ee51d7376718d1eefa76ab6.jpg,,,,,,0,[]
"{""latitude"":10.86727047,""longitude"":106.64601135}",,4.01012E+16,Lớp bán trú,,"120, Nguyễn Thị Kiểu, P. Hiệp Thành, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20180629/24548-fdac96698d3cafa80d074310ec07064b.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180629/24548-fdac96698d3cafa80d074310ec07064b.jpg,,,,,,0,[]
"{""latitude"":10.86806774,""longitude"":106.64451599}",,2.69027E+16,Trung tâm luyện chữ đẹp,,"66/4B, Nguyễn Thị Kiểu, P. Tân Thới Hiệp, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20181012/26855-d5dc9e1c0101202a58fb6a59f359edc9.jpg,//poipic.coccoc.com/1000x750/poi/previews/20181012/26855-d5dc9e1c0101202a58fb6a59f359edc9.jpg,,(84-93) 1 402 105; (84-90) 9 591 508,,,,0,[]
"{""latitude"":10.86683273,""longitude"":106.65550232}",,2.80138E+16,Lớp bồi dưỡng Tuệ Tâm,,"124/1, Đường TA 28, P. Thới An, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20180928/26620-8a114827ff70cd063690d71ef4a3cc38.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20180928/26620-8a114827ff70cd063690d71ef4a3cc38.jpg,,,,,,0,[]
"{""latitude"":10.86732,""longitude"":106.676543333}",,3.04529E+15,Mầm non Hoa Bé Ngoan,,"31/4, Thạnh Xuân 18, P. Thạnh Xuân, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20120823/p1_13456867201902f6c200ea69abd2a171f1b6a862357620.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120823/p1_13456867201902f6c200ea69abd2a171f1b6a862357620.jpg,,(84-28) 22 449 581; (84-90) 9 811 190,,,,0,[]
"{""latitude"":10.86749268,""longitude"":106.6751709}",,4.20613E+16,Mầm non Hoa Bé Ngoan,,"75, Tô Ngọc Vân, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20150615/6628-6032685542b14dd3b9c57f6592b719a1.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20150615/6628-6032685542b14dd3b9c57f6592b719a1.jpg,,,,,,0,[]
"{""latitude"":10.86797619,""longitude"":106.68517303}",,3.57796E+15,Mầm non tư thục Như Ý,,"62, Thạnh Lộc 27, P. Thạnh Lộc, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20120830/p1_13462933214324b980428a9af4561cda4f794bb08e7468.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120830/p1_13462933214324b980428a9af4561cda4f794bb08e7468.jpg,,(84-93) 5 120 274; (84-90) 3 784 290,,,,0,[]
"{""latitude"":10.86805916,""longitude"":106.69063568}",,3.44776E+15,Mầm non Hồng Nhi,,"110A, Đường TL15, Q. 12, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20141211/4808-88a5485020eb7a1393a3a88d2182212a.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20141211/4808-88a5485020eb7a1393a3a88d2182212a.jpg,,(84-98) 2 784 220; (84-91) 9 885 267,,,,0,[]
"{""latitude"":10.86746311,""longitude"":106.7313385}",,3.46589E+15,Trường mầm non Tam Bình,,"56, Gò Dưa, P. Tam Bình, Q. Thủ Đức, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20180615/24334-168c98cf0116bff1bbf63d104357e699.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180615/24334-168c98cf0116bff1bbf63d104357e699.jpg,,,,,,0,[]
"{""latitude"":10.86803722,""longitude"":106.73764801}",,3.8777E+15,Trường mầm non tư thục Ngọc Lan,,"58/1, Đường số 10, Q. Thủ Đức, Tp. Hồ Chí Minh",Giáo dục,4,,//poipic4.coccoc.com/80x80/poi/previews/20160614/11698-1f39ffbe41355d31bc4b631a8dbd4202.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20160614/11698-1f39ffbe41355d31bc4b631a8dbd4202.jpg,,(84-8) 22 403 749,,,,1,[]
"{""latitude"":10.86671162,""longitude"":106.73842621}",,2.57553E+15,Lớp mầm non tư thục Gò Dưa,,"596, Tô Ngọc Vân, Q. Thủ Đức, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20160614/11698-b54b45d0c29dc333941cfe759d73d4ed.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20160614/11698-b54b45d0c29dc333941cfe759d73d4ed.jpg,,(84-97) 2 445 768,,,,0,[]
"{""latitude"":10.86760998,""longitude"":106.73694611}",,1.86265E+16,Lớp nhạc Trẻ,,"Đường số 10, P. Tam Bình, Q. Thủ Đức, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20180615/24337-ecefc2e80e584b80d7daa26c0aaf1b28.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20180615/24337-ecefc2e80e584b80d7daa26c0aaf1b28.jpg,,(84-90) 2 525 661,,,,0,[]
